Word,Frequency,FrequencyperToken,FrequencyperBillion
seating,1,7.250685189750431e-07,725.0685189750432
immaculately,1,7.250685189750431e-07,725.0685189750432
everybody,1,7.250685189750431e-07,725.0685189750432
abuzz,1,7.250685189750431e-07,725.0685189750432
knitting,1,7.250685189750431e-07,725.0685189750432
penned,1,7.250685189750431e-07,725.0685189750432
ostashkovskoye,1,7.250685189750431e-07,725.0685189750432
ruchaje,1,7.250685189750431e-07,725.0685189750432
communicates,1,7.250685189750431e-07,725.0685189750432
unturned,1,7.250685189750431e-07,725.0685189750432
ашмяны,1,7.250685189750431e-07,725.0685189750432
operators,1,7.250685189750431e-07,725.0685189750432
liasnaya,1,7.250685189750431e-07,725.0685189750432
perished,1,7.250685189750431e-07,725.0685189750432
basics,1,7.250685189750431e-07,725.0685189750432
remembered,1,7.250685189750431e-07,725.0685189750432
puscha,1,7.250685189750431e-07,725.0685189750432
said,1,7.250685189750431e-07,725.0685189750432
bolshoye,1,7.250685189750431e-07,725.0685189750432
karnavaly,1,7.250685189750431e-07,725.0685189750432
wasting,1,7.250685189750431e-07,725.0685189750432
composing,1,7.250685189750431e-07,725.0685189750432
plasterwork,1,7.250685189750431e-07,725.0685189750432
theme,1,7.250685189750431e-07,725.0685189750432
dashboard,1,7.250685189750431e-07,725.0685189750432
pushing,1,7.250685189750431e-07,725.0685189750432
solitude,1,7.250685189750431e-07,725.0685189750432
artifact,1,7.250685189750431e-07,725.0685189750432
tender,1,7.250685189750431e-07,725.0685189750432
exposed,1,7.250685189750431e-07,725.0685189750432
prevailing,1,7.250685189750431e-07,725.0685189750432
sing,1,7.250685189750431e-07,725.0685189750432
invoking,1,7.250685189750431e-07,725.0685189750432
fertility,1,7.250685189750431e-07,725.0685189750432
warding,1,7.250685189750431e-07,725.0685189750432
evil,1,7.250685189750431e-07,725.0685189750432
proper,1,7.250685189750431e-07,725.0685189750432
socia,1,7.250685189750431e-07,725.0685189750432
sorted,1,7.250685189750431e-07,725.0685189750432
safari,1,7.250685189750431e-07,725.0685189750432
lazy,1,7.250685189750431e-07,725.0685189750432
lunch,1,7.250685189750431e-07,725.0685189750432
personalizes,1,7.250685189750431e-07,725.0685189750432
intro,1,7.250685189750431e-07,725.0685189750432
blow,1,7.250685189750431e-07,725.0685189750432
forced,1,7.250685189750431e-07,725.0685189750432
ghettos,1,7.250685189750431e-07,725.0685189750432
concentration,1,7.250685189750431e-07,725.0685189750432
camps,1,7.250685189750431e-07,725.0685189750432
honor,1,7.250685189750431e-07,725.0685189750432
smorguny,1,7.250685189750431e-07,725.0685189750432
vegetarian,1,7.250685189750431e-07,725.0685189750432
class,1,7.250685189750431e-07,725.0685189750432
1449,1,7.250685189750431e-07,725.0685189750432
kareli,1,7.250685189750431e-07,725.0685189750432
smargonski,1,7.250685189750431e-07,725.0685189750432
touring,1,7.250685189750431e-07,725.0685189750432
malyesie,1,7.250685189750431e-07,725.0685189750432
lunna,1,7.250685189750431e-07,725.0685189750432
tend,1,7.250685189750431e-07,725.0685189750432
kamenetski,1,7.250685189750431e-07,725.0685189750432
lehmishche,1,7.250685189750431e-07,725.0685189750432
blissful,1,7.250685189750431e-07,725.0685189750432
simplicity,1,7.250685189750431e-07,725.0685189750432
torgova,1,7.250685189750431e-07,725.0685189750432
samara,1,7.250685189750431e-07,725.0685189750432
maintains,1,7.250685189750431e-07,725.0685189750432
earning,1,7.250685189750431e-07,725.0685189750432
slavonic,1,7.250685189750431e-07,725.0685189750432
bang,1,7.250685189750431e-07,725.0685189750432
buck,1,7.250685189750431e-07,725.0685189750432
dzemyanava,1,7.250685189750431e-07,725.0685189750432
picking,1,7.250685189750431e-07,725.0685189750432
reward,1,7.250685189750431e-07,725.0685189750432
builds,1,7.250685189750431e-07,725.0685189750432
refreshments,1,7.250685189750431e-07,725.0685189750432
problem,1,7.250685189750431e-07,725.0685189750432
yelno,1,7.250685189750431e-07,725.0685189750432
critic,1,7.250685189750431e-07,725.0685189750432
resourceful,1,7.250685189750431e-07,725.0685189750432
moorish,1,7.250685189750431e-07,725.0685189750432
kazanowski,1,7.250685189750431e-07,725.0685189750432
anymore,1,7.250685189750431e-07,725.0685189750432
kapolka,1,7.250685189750431e-07,725.0685189750432
hearing,1,7.250685189750431e-07,725.0685189750432
colored,1,7.250685189750431e-07,725.0685189750432
companions,1,7.250685189750431e-07,725.0685189750432
bonds,1,7.250685189750431e-07,725.0685189750432
lypa,1,7.250685189750431e-07,725.0685189750432
linden,1,7.250685189750431e-07,725.0685189750432
tree,1,7.250685189750431e-07,725.0685189750432
stefan,1,7.250685189750431e-07,725.0685189750432
batory,1,7.250685189750431e-07,725.0685189750432
borisoglebsk,1,7.250685189750431e-07,725.0685189750432
zaslavsky,1,7.250685189750431e-07,725.0685189750432
smahrón,1,7.250685189750431e-07,725.0685189750432
habits,1,7.250685189750431e-07,725.0685189750432
moderation,1,7.250685189750431e-07,725.0685189750432
inquisitive,1,7.250685189750431e-07,725.0685189750432
advances,1,7.250685189750431e-07,725.0685189750432
christians,1,7.250685189750431e-07,725.0685189750432
catholics,1,7.250685189750431e-07,725.0685189750432
lyepam,1,7.250685189750431e-07,725.0685189750432
homegrown,1,7.250685189750431e-07,725.0685189750432
1410,1,7.250685189750431e-07,725.0685189750432
remembrance,1,7.250685189750431e-07,725.0685189750432
1474,1,7.250685189750431e-07,725.0685189750432
ignatius,1,7.250685189750431e-07,725.0685189750432
loyola,1,7.250685189750431e-07,725.0685189750432
smorhe,1,7.250685189750431e-07,725.0685189750432
smokes,1,7.250685189750431e-07,725.0685189750432
fact,1,7.250685189750431e-07,725.0685189750432
smokehouses,1,7.250685189750431e-07,725.0685189750432
pulls,1,7.250685189750431e-07,725.0685189750432
schara,1,7.250685189750431e-07,725.0685189750432
sbiten,1,7.250685189750431e-07,725.0685189750432
sharpening,1,7.250685189750431e-07,725.0685189750432
contemplative,1,7.250685189750431e-07,725.0685189750432
metropolitan,1,7.250685189750431e-07,725.0685189750432
comprising,1,7.250685189750431e-07,725.0685189750432
chain,1,7.250685189750431e-07,725.0685189750432
snuggling,1,7.250685189750431e-07,725.0685189750432
courtly,1,7.250685189750431e-07,725.0685189750432
tartar,1,7.250685189750431e-07,725.0685189750432
directors,1,7.250685189750431e-07,725.0685189750432
stony,1,7.250685189750431e-07,725.0685189750432
excelling,1,7.250685189750431e-07,725.0685189750432
tear,1,7.250685189750431e-07,725.0685189750432
radunskaye,1,7.250685189750431e-07,725.0685189750432
1560s,1,7.250685189750431e-07,725.0685189750432
directed,1,7.250685189750431e-07,725.0685189750432
bargaining,1,7.250685189750431e-07,725.0685189750432
glubokoye,1,7.250685189750431e-07,725.0685189750432
wedding,1,7.250685189750431e-07,725.0685189750432
spine,1,7.250685189750431e-07,725.0685189750432
chilling,1,7.250685189750431e-07,725.0685189750432
budgeting,1,7.250685189750431e-07,725.0685189750432
fictional,1,7.250685189750431e-07,725.0685189750432
consult,1,7.250685189750431e-07,725.0685189750432
brainteasers,1,7.250685189750431e-07,725.0685189750432
science,1,7.250685189750431e-07,725.0685189750432
jagiellonian,1,7.250685189750431e-07,725.0685189750432
igniting,1,7.250685189750431e-07,725.0685189750432
traby,1,7.250685189750431e-07,725.0685189750432
habitation,1,7.250685189750431e-07,725.0685189750432
neolithic,1,7.250685189750431e-07,725.0685189750432
smartly,1,7.250685189750431e-07,725.0685189750432
tempt,1,7.250685189750431e-07,725.0685189750432
emphasizing,1,7.250685189750431e-07,725.0685189750432
smargonė,1,7.250685189750431e-07,725.0685189750432
uncut,1,7.250685189750431e-07,725.0685189750432
karnaval,1,7.250685189750431e-07,725.0685189750432
fascinate,1,7.250685189750431e-07,725.0685189750432
radiation,1,7.250685189750431e-07,725.0685189750432
taps,1,7.250685189750431e-07,725.0685189750432
kamianskaje,1,7.250685189750431e-07,725.0685189750432
resort,1,7.250685189750431e-07,725.0685189750432
slopes,1,7.250685189750431e-07,725.0685189750432
komanets,1,7.250685189750431e-07,725.0685189750432
tumany,1,7.250685189750431e-07,725.0685189750432
rod,1,7.250685189750431e-07,725.0685189750432
discovers,1,7.250685189750431e-07,725.0685189750432
guilt,1,7.250685189750431e-07,725.0685189750432
ecotourism,1,7.250685189750431e-07,725.0685189750432
tagline,1,7.250685189750431e-07,725.0685189750432
smorghon,1,7.250685189750431e-07,725.0685189750432
abundantly,1,7.250685189750431e-07,725.0685189750432
restoring,1,7.250685189750431e-07,725.0685189750432
potocki,1,7.250685189750431e-07,725.0685189750432
valleys,1,7.250685189750431e-07,725.0685189750432
coupons,1,7.250685189750431e-07,725.0685189750432
hitting,1,7.250685189750431e-07,725.0685189750432
lyepyelski,1,7.250685189750431e-07,725.0685189750432
religiosity,1,7.250685189750431e-07,725.0685189750432
smalyavichy,1,7.250685189750431e-07,725.0685189750432
storks,1,7.250685189750431e-07,725.0685189750432
25,1,7.250685189750431e-07,725.0685189750432
kamieńczyk,1,7.250685189750431e-07,725.0685189750432
żelazowa,1,7.250685189750431e-07,725.0685189750432
nicolas,1,7.250685189750431e-07,725.0685189750432
dmitry,1,7.250685189750431e-07,725.0685189750432
tributaries,1,7.250685189750431e-07,725.0685189750432
treatments,1,7.250685189750431e-07,725.0685189750432
unsung,1,7.250685189750431e-07,725.0685189750432
dubry,1,7.250685189750431e-07,725.0685189750432
roughly,1,7.250685189750431e-07,725.0685189750432
volbark,1,7.250685189750431e-07,725.0685189750432
fragrant,1,7.250685189750431e-07,725.0685189750432
foods,1,7.250685189750431e-07,725.0685189750432
guard,1,7.250685189750431e-07,725.0685189750432
jogging,1,7.250685189750431e-07,725.0685189750432
expose,1,7.250685189750431e-07,725.0685189750432
adapting,1,7.250685189750431e-07,725.0685189750432
plunge,1,7.250685189750431e-07,725.0685189750432
kurapa,1,7.250685189750431e-07,725.0685189750432
fundraiser,1,7.250685189750431e-07,725.0685189750432
steep,1,7.250685189750431e-07,725.0685189750432
smardz,1,7.250685189750431e-07,725.0685189750432
bulba,1,7.250685189750431e-07,725.0685189750432
shkvarki,1,7.250685189750431e-07,725.0685189750432
crispy,1,7.250685189750431e-07,725.0685189750432
rinds,1,7.250685189750431e-07,725.0685189750432
smaraunskaye,1,7.250685189750431e-07,725.0685189750432
internship,1,7.250685189750431e-07,725.0685189750432
bol,1,7.250685189750431e-07,725.0685189750432
shoye,1,7.250685189750431e-07,725.0685189750432
pleshcheyevo,1,7.250685189750431e-07,725.0685189750432
targets,1,7.250685189750431e-07,725.0685189750432
sunday,1,7.250685189750431e-07,725.0685189750432
1820,1,7.250685189750431e-07,725.0685189750432
jelly,1,7.250685189750431e-07,725.0685189750432
krambambulia,1,7.250685189750431e-07,725.0685189750432
dzerzhinsky,1,7.250685189750431e-07,725.0685189750432
ladies,1,7.250685189750431e-07,725.0685189750432
decluttering,1,7.250685189750431e-07,725.0685189750432
grasp,1,7.250685189750431e-07,725.0685189750432
zrazy,1,7.250685189750431e-07,725.0685189750432
ridge,1,7.250685189750431e-07,725.0685189750432
1812,1,7.250685189750431e-07,725.0685189750432
troubleshooting,1,7.250685189750431e-07,725.0685189750432
philosophers,1,7.250685189750431e-07,725.0685189750432
1610,1,7.250685189750431e-07,725.0685189750432
pricing,1,7.250685189750431e-07,725.0685189750432
lyre,1,7.250685189750431e-07,725.0685189750432
accordion,1,7.250685189750431e-07,725.0685189750432
uninformative,1,7.250685189750431e-07,725.0685189750432
installations,1,7.250685189750431e-07,725.0685189750432
vyalikaya,1,7.250685189750431e-07,725.0685189750432
krucha,1,7.250685189750431e-07,725.0685189750432
ruthenian,1,7.250685189750431e-07,725.0685189750432
yaselda,1,7.250685189750431e-07,725.0685189750432
surpasses,1,7.250685189750431e-07,725.0685189750432
grant,1,7.250685189750431e-07,725.0685189750432
rustling,1,7.250685189750431e-07,725.0685189750432
kasmianka,1,7.250685189750431e-07,725.0685189750432
bistravets,1,7.250685189750431e-07,725.0685189750432
arrangements,1,7.250685189750431e-07,725.0685189750432
f,1,7.250685189750431e-07,725.0685189750432
g,1,7.250685189750431e-07,725.0685189750432
modernization,1,7.250685189750431e-07,725.0685189750432
grassroots,1,7.250685189750431e-07,725.0685189750432
adore,1,7.250685189750431e-07,725.0685189750432
reduced,1,7.250685189750431e-07,725.0685189750432
contemplating,1,7.250685189750431e-07,725.0685189750432
pure,1,7.250685189750431e-07,725.0685189750432
damages,1,7.250685189750431e-07,725.0685189750432
admirers,1,7.250685189750431e-07,725.0685189750432
components,1,7.250685189750431e-07,725.0685189750432
roll,1,7.250685189750431e-07,725.0685189750432
smarhonskaja,1,7.250685189750431e-07,725.0685189750432
average,1,7.250685189750431e-07,725.0685189750432
nevsky,1,7.250685189750431e-07,725.0685189750432
kanalanka,1,7.250685189750431e-07,725.0685189750432
inclusion,1,7.250685189750431e-07,725.0685189750432
mindlessly,1,7.250685189750431e-07,725.0685189750432
troubled,1,7.250685189750431e-07,725.0685189750432
none,1,7.250685189750431e-07,725.0685189750432
song,1,7.250685189750431e-07,725.0685189750432
poetry,1,7.250685189750431e-07,725.0685189750432
smorgonians,1,7.250685189750431e-07,725.0685189750432
hinder,1,7.250685189750431e-07,725.0685189750432
vitautas,1,7.250685189750431e-07,725.0685189750432
noblemen,1,7.250685189750431e-07,725.0685189750432
widespread,1,7.250685189750431e-07,725.0685189750432
revenue,1,7.250685189750431e-07,725.0685189750432
autonomy,1,7.250685189750431e-07,725.0685189750432
soulful,1,7.250685189750431e-07,725.0685189750432
collegium,1,7.250685189750431e-07,725.0685189750432
franciscan,1,7.250685189750431e-07,725.0685189750432
isloch,1,7.250685189750431e-07,725.0685189750432
burgeoning,1,7.250685189750431e-07,725.0685189750432
managerial,1,7.250685189750431e-07,725.0685189750432
fraction,1,7.250685189750431e-07,725.0685189750432
astounds,1,7.250685189750431e-07,725.0685189750432
uneven,1,7.250685189750431e-07,725.0685189750432
novice,1,7.250685189750431e-07,725.0685189750432
subtitle,1,7.250685189750431e-07,725.0685189750432
synergy,1,7.250685189750431e-07,725.0685189750432
russification,1,7.250685189750431e-07,725.0685189750432
infrastructures,1,7.250685189750431e-07,725.0685189750432
hospitals,1,7.250685189750431e-07,725.0685189750432
violence,1,7.250685189750431e-07,725.0685189750432
tragedy,1,7.250685189750431e-07,725.0685189750432
subjected,1,7.250685189750431e-07,725.0685189750432
extermination,1,7.250685189750431e-07,725.0685189750432
trades,1,7.250685189750431e-07,725.0685189750432
masonry,1,7.250685189750431e-07,725.0685189750432
watchtower,1,7.250685189750431e-07,725.0685189750432
launches,1,7.250685189750431e-07,725.0685189750432
caress,1,7.250685189750431e-07,725.0685189750432
zasviatsle,1,7.250685189750431e-07,725.0685189750432
slonimsky,1,7.250685189750431e-07,725.0685189750432
oriented,1,7.250685189750431e-07,725.0685189750432
convey,1,7.250685189750431e-07,725.0685189750432
evolves,1,7.250685189750431e-07,725.0685189750432
supercharged,1,7.250685189750431e-07,725.0685189750432
celebrity,1,7.250685189750431e-07,725.0685189750432
reservation,1,7.250685189750431e-07,725.0685189750432
battlegrounds,1,7.250685189750431e-07,725.0685189750432
pitches,1,7.250685189750431e-07,725.0685189750432
civic,1,7.250685189750431e-07,725.0685189750432
hopping,1,7.250685189750431e-07,725.0685189750432
bookmarks,1,7.250685189750431e-07,725.0685189750432
owning,1,7.250685189750431e-07,725.0685189750432
resonance,1,7.250685189750431e-07,725.0685189750432
diaries,1,7.250685189750431e-07,725.0685189750432
received,1,7.250685189750431e-07,725.0685189750432
hide,1,7.250685189750431e-07,725.0685189750432
insert,1,7.250685189750431e-07,725.0685189750432
drachena,1,7.250685189750431e-07,725.0685189750432
rice,1,7.250685189750431e-07,725.0685189750432
babki,1,7.250685189750431e-07,725.0685189750432
buns,1,7.250685189750431e-07,725.0685189750432
concluding,1,7.250685189750431e-07,725.0685189750432
glamour,1,7.250685189750431e-07,725.0685189750432
